Date,Species,Tree No,RZ_No,Height,Ht Adj, Rbar_Ht,Dia_1,Dia_2,DRC (cm),PrevDen,Cur_Den,Delta,Accum Dif,Cur DBH,Comments,,
8/27/2010,JUMO,522.2,NA,NA,0.4,NA,NA,NA,13.7,3.8,2.1,-1.7,-1.7,13.66,,,
8/27/2010,PIED,585,NA,NA,0.1,NA,NA,NA,5.1,3.5,1.4,-2.1,-2.1,5.01,,,
8/27/2010,PIED,535,NA,NA,0.25,NA,NA,NA,13.5,4.1,1.9,-2.2,-2.2,13.39,reset 5.6,,
8/27/2010,PIED,567,NA,NA,0.1,NA,NA,NA,17.5,2.5,-0.1,-2.6,-2.6,17.44,reset 5.1,,
8/27/2010,PIED,542,NA,NA,-0.8,NA,NA,NA,24.4,2.9,-0.1,-3,-3,24.29,reset 5.2,,
8/27/2010,PIED,531,NA,NA,0.4,NA,NA,NA,15.7,3.9,-0.1,-4,-4,15.62,reset5.0,,
8/27/2010,JUMO,533,NA,NA,0.4,NA,NA,NA,22.6,4,1.4,-2.6,-2.6,22.52,reset 3.8,,
8/27/2010,JUMO,594,NA,NA,0.05,NA,NA,NA,16.5,3.5,1.1,-2.4,-2.4,16.43,reset 5.4,,
8/27/2010,JUMO,587,NA,NA,0.5,NA,NA,NA,27.2,2.8,0.5,-2.3,-2.3,27.1,reset 5,,
8/27/2010,JUMO,540,NA,NA,-0.4,NA,NA,NA,20.3,3.2,2.2,-1,-1,20.29,,,
8/27/2010,JUMO,557,NA,NA,0.6,NA,NA,NA,9.9,3.7,-0.1,-3.8,-3.8,9.79,reset 5.1,,
8/27/2010,PIED,160,NA,NA,0.28,NA,NA,NA,34.3,10.1,13.8,3.7,21.8,34.99,,,
8/27/2010,JUMO,161,4124,NA,0.26,NA,NA,NA,20,17.2,19.6,2.4,14.3,20.46,,,
8/27/2010,PIED,162,NA,NA,0.28,NA,NA,NA,14.1,21,23.9,2.9,20.8,14.76,reset 5,,
8/27/2010,PIED,163,4148,NA,0.2,NA,NA,NA,20.3,16.5,19.1,2.6,15.5,20.79,,,
8/27/2010,JUMO,164,4171,NA,0.24,NA,NA,NA,19.2,12.1,13.2,1.1,7.8,19.45,,,
8/27/2010,JUMO,165,NA,NA,0.26,NA,NA,NA,30.3,8.5,11.1,2.6,24.8,31.09,,,
8/27/2010,PIED,166,NA,NA,0.26,NA,NA,NA,29.5,12,15.3,3.3,7.9,29.75,,,
8/27/2010,PIED,167,NA,NA,0.32,NA,NA,NA,9,0.1,5.1,5,20.5,9.65,,,
8/27/2010,PIED,168,NA,NA,0.25,NA,NA,NA,26.6,17.5,20.5,3,13.7,27.04,,,
8/27/2010,JUMO,169,NA,NA,0.18,NA,NA,NA,26.8,10.2,12.9,2.7,24.3,27.57,,,
8/27/2010,JUMO,170,NA,NA,0.36,NA,NA,NA,26.4,3.5,6.4,2.9,20.2,27.04,,,
8/27/2010,JUMO,171,NA,NA,0.1,NA,NA,NA,27.6,5.9,8.7,2.8,1.5,27.65,,,
8/27/2010,PIED,172,NA,NA,0.3,NA,NA,NA,25.5,16.3,18.5,2.2,9.1,25.79,,,
8/27/2010,PIED,173,NA,NA,0.24,NA,NA,NA,6.1,3.5,5.8,2.3,18.5,6.69,,,
8/27/2010,JUMO,174,NA,NA,0.22,NA,NA,NA,14.7,17.3,18.4,1.1,11,15,,,
8/27/2010,JUMO,175,NA,NA,0.12,NA,NA,NA,34.5,21.4,22.5,1.1,34.2,35.59,reset 5,,
8/27/2010,JUMO,176,4369,NA,0.18,NA,NA,NA,15.9,18.3,19.2,0.9,14,16.35,,,
8/27/2010,JUMO,177,4150,NA,0.3,NA,NA,NA,24.8,11.4,12.5,1.1,8,25.05,,,
8/27/2010,PIED,178,4331,NA,0.18,NA,NA,NA,15.6,11.5,14.9,3.4,27.7,16.48,,,
8/27/2010,PIED,179,NA,NA,0.15,NA,NA,NA,5.4,12.4,13.1,0.7,7.9,5.65,,,
8/27/2010,JUMO,180,4178,NA,0.22,NA,NA,NA,16.5,20.5,21.6,1.1,17.8,17.07,,,
8/27/2010,PIED,181,4182,NA,0.25,NA,NA,NA,22.9,13.5,17,3.5,29.7,23.85,,,
8/27/2010,JUMO,182,4181,NA,0.32,NA,NA,NA,15.7,10.5,10.9,0.4,5.2,15.87,,,
8/27/2010,JUMO,183,4213,NA,0.18,NA,NA,NA,21.7,12,13.6,1.6,9.3,22,,,
8/27/2010,JUMO,184,4138,NA,0.24,NA,NA,NA,15.7,14.3,14.9,0.6,10.1,16.02,,,
8/27/2010,PIED,185,4191,NA,0.12,NA,NA,NA,15.1,8.6,12.7,4.1,44.1,16.5,,,
8/27/2010,PIED,186,4314,NA,0.14,NA,NA,NA,12.8,21.7,23.6,1.9,35.4,13.93,reset 5.1,,
8/27/2010,JUMO,187,4328,NA,0.28,NA,NA,NA,24.4,16,16.5,0.5,13.3,24.82,,,
8/27/2010,PIED,188,4342,NA,0.18,NA,NA,NA,32.6,13.3,17.4,4.1,28.1,33.49,,,
8/27/2010,PIED,189,NA,NA,0.29,NA,NA,NA,19.4,13,15.4,2.4,10.2,19.72,,,
8/27/2010,PIED,190,NA,NA,0.32,NA,NA,NA,12.3,5.8,7,1.2,0.8,12.3,,,
8/27/2010,JUMO,191,4080,NA,0.18,NA,NA,NA,19.7,16.9,17.7,0.8,11.7,20.07,,,
8/27/2010,JUMO,192,4219,NA,0.29,NA,NA,NA,30.3,18,18.4,0.4,13.2,30.72,,,
8/27/2010,JUMO,193,4345,NA,0.22,NA,NA,NA,25.2,4,7.6,3.6,22.1,25.9,,,
8/27/2010,PIED,194,NA,NA,0.24,NA,NA,NA,7.9,10.3,13.3,3,42.1,9.24,,,
8/27/2010,JUMO,195,4196,NA,0.3,NA,NA,NA,13.4,18.2,19.8,1.6,14.3,13.86,,,
8/27/2010,PIED,196,NA,NA,0.24,NA,NA,NA,9.4,17,19,2,32.6,10.44,,,
8/27/2010,JUMO,197,NA,NA,0.34,NA,NA,NA,17.6,13.6,15.2,1.6,10,17.92,,,
8/27/2010,PIED,198,4115,NA,0.1,NA,NA,NA,16.2,15.6,18,2.4,10.6,16.54,,,
8/27/2010,PIED,199,NA,NA,0.3,NA,NA,NA,7,5.2,7.6,2.4,24,7.76,,,
8/27/2010,PIED,200,NA,NA,0.2,NA,NA,NA,10.4,10.2,12.2,2,24.7,11.19,,,
10/18/2010,PIED,421,NA,NA,0.2,NA,NA,NA,22.1,4,4.9,0.9,-2.3,22.02,,,
10/18/2010,PIED,425,NA,NA,-0.05,NA,NA,NA,14,4.1,3.7,-0.4,-3.6,13.86,,,
10/18/2010,PIED,419,NA,NA,0.45,NA,NA,NA,9.4,3,3,0,-2.5,9.32,,,
10/18/2010,PIED,430,NA,NA,0.15,NA,NA,NA,27.4,2,1.4,-0.6,-1.7,27.38,,,
10/18/2010,PIED,414,NA,NA,-0.1,NA,NA,NA,19.8,2,1,-1,-2.3,19.74,,,
10/18/2010,PIED,404,NA,NA,0.4,NA,NA,NA,6.6,1.6,2.9,1.3,0,6.6,,,
10/18/2010,JUMO,412,NA,NA,0.15,NA,NA,NA,14,4.1,4.2,0.1,-2.8,13.88,,,
10/18/2010,JUMO,430.2,NA,NA,0.25,NA,NA,NA,20.3,4.3,1.2,-3.1,-5.7,20.14,,,
10/18/2010,JUMO,408.2,NA,NA,0.3,NA,NA,NA,28.7,4.1,4.8,0.7,-3.8,28.58,,,
10/18/2010,JUMO,401.2,NA,NA,0.95,NA,NA,NA,20.1,4.3,1.1,-3.2,-6.2,19.87,,,
10/18/2010,JUMO,402.2,NA,NA,0.4,NA,NA,NA,7.1,4.2,5.5,1.3,0.1,7.12,,,
10/18/2010,PIED,442,NA,NA,0.1,NA,NA,NA,16.5,3.6,3.3,-0.3,0.3,16.52,,,
10/18/2010,PIED,450,NA,NA,0.65,NA,NA,NA,14.7,5,3.9,-1.1,0.3,14.74,,,
10/18/2010,PIED,469,NA,NA,0.2,NA,NA,NA,11.4,5,6.1,1.1,3.1,11.53,,,
10/18/2010,PIED,462,NA,NA,0.65,NA,NA,NA,20.1,4.4,3.5,-0.9,-3.1,19.97,,,
10/18/2010,PIED,473,NA,NA,0.45,NA,NA,NA,7.4,4,3.9,-0.1,-1.3,7.32,,,
10/18/2010,JUMO,463,NA,NA,0.8,NA,NA,NA,6.6,3.3,3.7,0.4,1.1,6.64,,,
10/18/2010,JUMO,468,NA,NA,0.65,NA,NA,NA,8.1,5.1,5,-0.1,-3.5,8.02,,,
10/18/2010,JUMO,462.2,NA,NA,0.45,NA,NA,NA,15.5,3.9,3.2,-0.7,-0.3,15.48,,,
10/18/2010,JUMO,456,NA,NA,0.2,NA,NA,NA,13.7,2.6,3.2,0.6,-0.5,13.7,,,
10/18/2010,JUMO,457.2,NA,NA,0.3,NA,NA,NA,30.2,4.3,5.2,0.9,-2.5,30.15,,,
10/18/2010,PIED,480,NA,NA,0.35,NA,NA,NA,6.4,2.3,2.2,-0.1,-1.8,6.29,,,
10/18/2010,PIED,479,NA,NA,0.3,NA,NA,NA,14.2,4,4.8,0.8,-0.8,14.2,,,
10/18/2010,PIED,512,NA,NA,0.4,NA,NA,NA,25.7,4.5,4.8,0.3,-1,25.62,,,
10/18/2010,PIED,514,NA,NA,0.1,NA,NA,NA,18.2,3.9,5.8,1.9,-0.5,18.15,,,
10/18/2010,PIED,525,NA,NA,0.3,NA,NA,NA,11.2,4.1,4.1,0,-2.6,11.09,"Loose reset 6.5; no data for current, so Cur_den was given the same reading as PrevDen due to lack of data",,
10/18/2010,JUMO,511,NA,NA,0.5,NA,NA,NA,22.6,2.6,2,-0.6,-1.8,22.55,,,
10/18/2010,JUMO,500.2,NA,NA,0.4,NA,NA,NA,22.9,4.4,4,-0.4,-4.2,22.73,,,
10/18/2010,JUMO,501.2,NA,NA,0.2,NA,NA,NA,18,2.6,2.6,0,-1,18,,,
10/18/2010,JUMO,502.2,NA,NA,1.5,NA,NA,NA,7.5,2.8,2.9,0.1,-0.6,7.47,,,
10/18/2010,JUMO,522.2,NA,NA,0.4,NA,NA,NA,13.7,2.1,2.8,0.7,-1,13.68,,,
10/18/2010,PIED,585,NA,NA,0.1,NA,NA,NA,5.1,1.4,0.8,-0.6,-2.7,4.99,,,
10/18/2010,PIED,535,NA,NA,0.25,NA,NA,NA,13.5,5.6,5.2,-0.4,-2.6,13.38,,,
10/18/2010,PIED,567,NA,NA,0.1,NA,NA,NA,17.5,5.1,6,0.9,-1.7,17.47,,,
10/18/2010,PIED,542,NA,NA,-0.8,NA,NA,NA,24.4,5.2,5.9,0.7,-2.3,24.31,,,
10/18/2010,PIED,531,NA,NA,0.4,NA,NA,NA,15.7,5,5,0,-4,15.62,,,
10/18/2010,JUMO,533,NA,NA,0.4,NA,NA,NA,22.6,3.8,3.5,-0.3,-2.9,22.51,,,
10/18/2010,JUMO,594,NA,NA,0.05,NA,NA,NA,16.5,5.4,5.4,0,-2.4,16.43,,,
10/18/2010,JUMO,587,NA,NA,0.5,NA,NA,NA,27.2,5,1.2,-3.8,-6.1,26.98,,,
10/18/2010,JUMO,540,NA,NA,-0.4,NA,NA,NA,20.3,2.2,2.1,-0.1,-1.1,20.28,,,
10/18/2010,JUMO,557,NA,NA,0.6,NA,NA,NA,9.9,5.1,4.1,-1,-4.8,9.75,,,
10/18/2010,PIED,160,NA,NA,0.28,NA,NA,NA,34.3,13.8,14.1,0.3,22.1,35,,,
10/18/2010,JUMO,161,4124,NA,0.26,NA,NA,NA,20,19.6,19.2,-0.4,13.9,20.44,,,
10/18/2010,PIED,162,NA,NA,0.28,NA,NA,NA,14.1,5,5.4,0.4,21.2,14.77,,,
10/18/2010,PIED,163,4148,NA,0.2,NA,NA,NA,20.3,19.1,19.1,0,15.5,20.79,,,
10/18/2010,JUMO,164,4171,NA,0.24,NA,NA,NA,19.2,13.2,13.3,0.1,7.9,19.45,,,
10/18/2010,JUMO,165,NA,NA,0.26,NA,NA,NA,30.3,11.1,12.1,1,25.8,31.12,,,
10/18/2010,PIED,166,NA,NA,0.26,NA,NA,NA,29.5,15.3,15.6,0.3,8.2,29.76,,,
10/18/2010,PIED,167,NA,NA,0.32,NA,NA,NA,9,5.1,5.9,0.8,21.3,9.68,,,
10/18/2010,PIED,168,NA,NA,0.25,NA,NA,NA,26.6,20.5,20.2,-0.3,13.4,27.03,,,
10/18/2010,JUMO,169,NA,NA,0.18,NA,NA,NA,26.8,12.9,13.9,1,25.3,27.61,,,
10/18/2010,JUMO,170,NA,NA,0.36,NA,NA,NA,26.4,6.4,6,-0.4,19.8,27.03,,,
10/18/2010,JUMO,171,NA,NA,0.1,NA,NA,NA,27.6,8.7,8.3,-0.4,1.1,27.64,,,
10/18/2010,PIED,172,NA,NA,0.3,NA,NA,NA,25.5,18.5,18.2,-0.3,8.8,25.78,,,
10/18/2010,PIED,173,NA,NA,0.24,NA,NA,NA,6.1,5.8,6.2,0.4,18.9,6.7,,,
10/18/2010,JUMO,174,NA,NA,0.22,NA,NA,NA,14.7,18.4,18.9,0.5,11.5,15.02,,,
10/18/2010,JUMO,175,NA,NA,0.12,NA,NA,NA,34.5,5,9.7,4.7,38.9,35.74,,,
10/18/2010,JUMO,176,4369,NA,0.18,NA,NA,NA,15.9,19.2,19.6,0.4,14.4,16.36,,,
10/18/2010,JUMO,177,4150,NA,0.3,NA,NA,NA,24.8,12.5,12.8,0.3,8.3,25.06,,,
10/18/2010,PIED,178,4331,NA,0.18,NA,NA,NA,15.6,14.9,17.2,2.3,30,16.55,,,
10/18/2010,PIED,179,NA,NA,0.15,NA,NA,NA,5.4,13.1,13.5,0.4,8.3,5.66,,,
10/18/2010,JUMO,180,4178,NA,0.22,NA,NA,NA,16.5,21.6,22.5,0.9,18.7,17.1,reset 4.5,,
10/18/2010,PIED,181,4182,NA,0.25,NA,NA,NA,22.9,17,18.2,1.2,30.9,23.88,,,
10/18/2010,JUMO,182,4181,NA,0.32,NA,NA,NA,15.7,10.9,11.9,1,6.2,15.9,,,
10/18/2010,JUMO,183,4213,NA,0.18,NA,NA,NA,21.7,13.6,14.3,0.7,10,22.02,,,
10/18/2010,JUMO,184,4138,NA,0.24,NA,NA,NA,15.7,14.9,15.3,0.4,10.5,16.03,,,
10/18/2010,PIED,185,4191,NA,0.12,NA,NA,NA,15.1,12.7,14.5,1.8,45.9,16.56,,,
10/18/2010,PIED,186,4314,NA,0.14,NA,NA,NA,12.8,5.1,9.5,4.4,39.8,14.07,,,
10/18/2010,JUMO,187,4328,NA,0.28,NA,NA,NA,24.4,16.5,17.3,0.8,14.1,24.85,,,
10/18/2010,PIED,188,4342,NA,0.18,NA,NA,NA,32.6,17.4,18.2,0.8,28.9,33.52,,,
10/18/2010,PIED,189,NA,NA,0.29,NA,NA,NA,19.4,15.4,17.1,1.7,11.9,19.78,,,
10/18/2010,PIED,190,NA,NA,0.32,NA,NA,NA,12.3,7,7.2,0.2,1,12.3,,,
10/18/2010,JUMO,191,4080,NA,0.18,NA,NA,NA,19.7,17.7,17.9,0.2,11.9,20.08,,,
10/18/2010,JUMO,192,4219,NA,0.29,NA,NA,NA,30.3,18.4,18.7,0.3,13.5,30.73,,,
10/18/2010,JUMO,193,4345,NA,0.22,NA,NA,NA,25.2,7.6,9.3,1.7,23.8,25.96,,,
10/18/2010,PIED,194,NA,NA,0.24,NA,NA,NA,7.9,13.3,16.2,2.9,45,9.33,,,
10/18/2010,JUMO,195,4196,NA,0.3,NA,NA,NA,13.4,19.8,20,0.2,14.5,13.86,,,
10/18/2010,PIED,196,NA,NA,0.24,NA,NA,NA,9.4,19,20.1,1.1,33.7,10.47,,,
10/18/2010,JUMO,197,NA,NA,0.34,NA,NA,NA,17.6,15.2,15.5,0.3,10.3,17.93,,,
10/18/2010,PIED,198,4115,NA,0.1,NA,NA,NA,16.2,18,17.7,-0.3,10.3,16.53,,,
10/18/2010,PIED,199,NA,NA,0.3,NA,NA,NA,7,7.6,8.1,0.5,24.5,7.78,,,
10/18/2010,PIED,200,NA,NA,0.2,NA,NA,NA,10.4,12.2,12.8,0.6,25.3,11.21,,,
11/22/2010,PIED,421,NA,NA,0.2,NA,NA,NA,22.1,4.9,2.4,-2.5,-4.8,21.95,,,
11/22/2010,PIED,425,NA,NA,-0.05,NA,NA,NA,14,3.7,2.6,-1.1,-4.7,13.82,,,
11/22/2010,PIED,419,NA,NA,0.45,NA,NA,NA,9.4,3,2,-1,-3.5,9.29,,,
11/22/2010,PIED,430,NA,NA,0.15,NA,NA,NA,27.4,1.4,0,-1.4,-3.1,27.33,reset 6.9,,
11/22/2010,PIED,414,NA,NA,-0.1,NA,NA,NA,19.8,1,1.8,0.8,-1.5,19.76,,,
11/22/2010,PIED,404,NA,NA,0.4,NA,NA,NA,6.6,2.9,2.8,-0.1,-0.1,6.6,,,
11/22/2010,JUMO,412,NA,NA,0.15,NA,NA,NA,14,4.2,3.6,-0.6,-3.4,13.86,,,
11/22/2010,JUMO,430.2,NA,NA,0.25,NA,NA,NA,20.3,1.2,0,-1.2,-6.9,20.1,reset 4.4,,
11/22/2010,JUMO,408.2,NA,NA,0.3,NA,NA,NA,28.7,4.8,3.8,-1,-4.8,28.55,,,
11/22/2010,JUMO,401.2,NA,NA,0.95,NA,NA,NA,20.1,1.1,0.7,-0.4,-6.6,19.86,reset 6.1,,
11/22/2010,JUMO,402.2,NA,NA,0.4,NA,NA,NA,7.1,5.5,5.5,0,0.1,7.12,,,
11/22/2010,PIED,442,NA,NA,0.1,NA,NA,NA,16.5,3.3,2.2,-1.1,-0.8,16.48,,,
11/22/2010,PIED,450,NA,NA,0.65,NA,NA,NA,14.7,3.9,6.4,2.5,2.8,14.82,,,
11/22/2010,PIED,469,NA,NA,0.2,NA,NA,NA,11.4,6.1,6,-0.1,3,11.53,,,
11/22/2010,PIED,462,NA,NA,0.65,NA,NA,NA,20.1,3.5,2,-1.5,-4.6,19.92,,,
11/22/2010,PIED,473,NA,NA,0.45,NA,NA,NA,7.4,3.9,3.9,0,-1.3,7.32,,,
11/22/2010,JUMO,463,NA,NA,0.8,NA,NA,NA,6.6,3.7,3.1,-0.6,0.5,6.62,,,
11/22/2010,JUMO,468,NA,NA,0.65,NA,NA,NA,8.1,5,4.4,-0.6,-4.1,8,,,
11/22/2010,JUMO,462.2,NA,NA,0.45,NA,NA,NA,15.5,3.2,2.3,-0.9,-1.2,15.46,,,
11/22/2010,JUMO,456,NA,NA,0.2,NA,NA,NA,13.7,3.2,2.5,-0.7,-1.2,13.68,,,
11/22/2010,JUMO,457.2,NA,NA,0.3,NA,NA,NA,30.2,5.2,3.1,-2.1,-4.6,30.08,,,
11/22/2010,PIED,480,NA,NA,0.35,NA,NA,NA,6.4,2.2,1.7,-0.5,-2.3,6.28,,,
11/22/2010,PIED,479,NA,NA,0.3,NA,NA,NA,14.2,4.8,4.1,-0.7,-1.5,14.18,,,
11/22/2010,PIED,512,NA,NA,0.4,NA,NA,NA,25.7,4.8,3.1,-1.7,-2.7,25.57,,,
11/22/2010,PIED,514,NA,NA,0.1,NA,NA,NA,18.2,5.8,4.6,-1.2,-1.7,18.11,,,
11/22/2010,PIED,525,NA,NA,0.3,NA,NA,NA,11.2,6.5,4.1,-2.4,-5,11.02,,,
11/22/2010,JUMO,511,NA,NA,0.5,NA,NA,NA,22.6,2,1.5,-0.5,-2.3,22.53,,,
11/22/2010,JUMO,500.2,NA,NA,0.4,NA,NA,NA,22.9,4,3.9,-0.1,-4.3,22.72,,,
11/22/2010,JUMO,501.2,NA,NA,0.2,NA,NA,NA,18,2.6,2.4,-0.2,-1.2,18,,,
11/22/2010,JUMO,502.2,NA,NA,1.5,NA,NA,NA,7.5,2.9,2.3,-0.6,-1.2,7.45,,,
11/22/2010,JUMO,522.2,NA,NA,0.4,NA,NA,NA,13.7,2.8,2.7,-0.1,-1.1,13.68,,,
11/22/2010,PIED,585,NA,NA,0.1,NA,NA,NA,5.1,0.8,0,-0.8,-3.5,4.97,reset to 6.4,,
11/22/2010,PIED,535,NA,NA,0.25,NA,NA,NA,13.5,5.2,4,-1.2,-3.8,13.34,,,
11/22/2010,PIED,567,NA,NA,0.1,NA,NA,NA,17.5,6,5,-1,-2.7,17.44,,,
11/22/2010,PIED,542,NA,NA,-0.8,NA,NA,NA,24.4,5.9,3.8,-2.1,-4.4,24.24,,,
11/22/2010,PIED,531,NA,NA,0.4,NA,NA,NA,15.7,5,3.5,-1.5,-5.5,15.57,,,
11/22/2010,JUMO,533,NA,NA,0.4,NA,NA,NA,22.6,3.5,3.6,0.1,-2.8,22.52,,,
11/22/2010,JUMO,594,NA,NA,0.05,NA,NA,NA,16.5,5.4,4.5,-0.9,-3.3,16.4,,,
11/22/2010,JUMO,587,NA,NA,0.5,NA,NA,NA,27.2,1.2,1,-0.2,-6.3,26.98,reset to 4.3,,
11/22/2010,JUMO,540,NA,NA,-0.4,NA,NA,NA,20.3,2.1,1.6,-0.5,-1.6,20.27,,,
11/22/2010,JUMO,557,NA,NA,0.6,NA,NA,NA,9.9,4.1,3.1,-1,-5.8,9.72,,,
11/22/2010,PIED,160,NA,NA,0.28,NA,NA,NA,34.3,14.1,14.1,0,22.1,35,,,
11/22/2010,JUMO,161,4124,NA,0.26,NA,NA,NA,20,19.2,19,-0.2,13.7,20.44,,,
11/22/2010,PIED,162,NA,NA,0.28,NA,NA,NA,14.1,5.4,4.1,-1.3,19.9,14.73,,,
11/22/2010,PIED,163,4148,NA,0.2,NA,NA,NA,20.3,19.1,18.4,-0.7,14.8,20.77,,,
11/22/2010,JUMO,164,4171,NA,0.24,NA,NA,NA,19.2,13.3,13.3,0,7.9,19.45,,,
11/22/2010,JUMO,165,NA,NA,0.26,NA,NA,NA,30.3,12.1,12.1,0,25.8,31.12,,,
11/22/2010,PIED,166,NA,NA,0.26,NA,NA,NA,29.5,15.6,14.9,-0.7,7.5,29.74,,,
11/22/2010,PIED,167,NA,NA,0.32,NA,NA,NA,9,5.9,4.1,-1.8,19.5,9.62,,,
11/22/2010,PIED,168,NA,NA,0.25,NA,NA,NA,26.6,20.2,16.2,-4,9.4,26.9,,,
11/22/2010,JUMO,169,NA,NA,0.18,NA,NA,NA,26.8,13.9,13.3,-0.6,24.7,27.59,,,
11/22/2010,JUMO,170,NA,NA,0.36,NA,NA,NA,26.4,6,4.5,-1.5,18.3,26.98,,,
11/22/2010,JUMO,171,NA,NA,0.1,NA,NA,NA,27.6,8.3,7.2,-1.1,0,27.6,,,
11/22/2010,PIED,172,NA,NA,0.3,NA,NA,NA,25.5,18.2,16.6,-1.6,7.2,25.73,,,
11/22/2010,PIED,173,NA,NA,0.24,NA,NA,NA,6.1,6.2,5.2,-1,17.9,6.67,,,
11/22/2010,JUMO,174,NA,NA,0.22,NA,NA,NA,14.7,18.9,18.8,-0.1,11.4,15.01,,,
11/22/2010,JUMO,175,NA,NA,0.12,NA,NA,NA,34.5,9.7,6,-3.7,35.2,35.62,,,
11/22/2010,JUMO,176,4369,NA,0.18,NA,NA,NA,15.9,19.6,19.5,-0.1,14.3,16.36,,,
11/22/2010,JUMO,177,4150,NA,0.3,NA,NA,NA,24.8,12.8,11.9,-0.9,7.4,25.04,,,
11/22/2010,PIED,178,4331,NA,0.18,NA,NA,NA,15.6,17.2,17.1,-0.1,29.9,16.55,,,
11/22/2010,PIED,179,NA,NA,0.15,NA,NA,NA,5.4,13.5,12.1,-1.4,6.9,5.62,,,
11/22/2010,JUMO,180,4178,NA,0.22,NA,NA,NA,16.5,4.5,3.2,-1.3,17.4,17.05,reset 4.5,,
11/22/2010,PIED,181,4182,NA,0.25,NA,NA,NA,22.9,18.2,15.6,-2.6,28.3,23.8,,,
11/22/2010,JUMO,182,4181,NA,0.32,NA,NA,NA,15.7,11.9,11.8,-0.1,6.1,15.89,,,
11/22/2010,JUMO,183,4213,NA,0.18,NA,NA,NA,21.7,14.3,14.5,0.2,10.2,22.02,,,
11/22/2010,JUMO,184,4138,NA,0.24,NA,NA,NA,15.7,15.3,15.3,0,10.5,16.03,,,
11/22/2010,PIED,185,4191,NA,0.12,NA,NA,NA,15.1,14.5,14.6,0.1,46,16.56,,,
11/22/2010,PIED,186,4314,NA,0.14,NA,NA,NA,12.8,9.5,9.3,-0.2,39.6,14.06,,,
11/22/2010,JUMO,187,4328,NA,0.28,NA,NA,NA,24.4,17.3,16.4,-0.9,13.2,24.82,,,
11/22/2010,PIED,188,4342,NA,0.18,NA,NA,NA,32.6,18.2,18.1,-0.1,28.8,33.52,,,
11/22/2010,PIED,189,NA,NA,0.29,NA,NA,NA,19.4,17.1,14.3,-2.8,9.1,19.69,,,
11/22/2010,PIED,190,NA,NA,0.32,NA,NA,NA,12.3,7.2,5.7,-1.5,-0.5,12.25,,,
11/22/2010,JUMO,191,4080,NA,0.18,NA,NA,NA,19.7,17.9,17.8,-0.1,11.8,20.08,,,
11/22/2010,JUMO,192,4219,NA,0.29,NA,NA,NA,30.3,18.7,18.8,0.1,13.6,30.73,,,
11/22/2010,JUMO,193,4345,NA,0.22,NA,NA,NA,25.2,9.3,9.4,0.1,23.9,25.96,,,
11/22/2010,PIED,194,NA,NA,0.24,NA,NA,NA,7.9,16.2,16.3,0.1,45.1,9.34,,,
11/22/2010,JUMO,195,4196,NA,0.3,NA,NA,NA,13.4,20,19.9,-0.1,14.4,13.86,,,
11/22/2010,PIED,196,NA,NA,0.24,NA,NA,NA,9.4,20.1,20.2,0.1,33.8,10.48,,,
11/22/2010,JUMO,197,NA,NA,0.34,NA,NA,NA,17.6,15.5,15.2,-0.3,10,17.92,,,
11/22/2010,PIED,198,4115,NA,0.1,NA,NA,NA,16.2,17.7,16.5,-1.2,9.1,16.49,,,
11/22/2010,PIED,199,NA,NA,0.3,NA,NA,NA,7,8.1,7.2,-0.9,23.6,7.75,,,
11/22/2010,PIED,200,NA,NA,0.2,NA,NA,NA,10.4,12.8,13.2,0.4,25.7,11.22,,,
2/23/2011,PIED,160,NA,NA,0.28,NA,NA,NA,34.3,14.1,14.2,0.1,22.2,35.01,"8.2, very sticky",,
2/23/2011,JUMO,161,4124,NA,0.26,NA,NA,NA,20,19,19.5,0.5,14.2,20.45,5,,
2/23/2011,PIED,162,NA,NA,0.28,NA,NA,NA,14.1,4.1,4.1,0,19.9,14.73,3.8,,
2/23/2011,PIED,163,4148,NA,0.2,NA,NA,NA,20.3,18.4,18.6,0.2,15,20.78,4.7,,
2/23/2011,JUMO,164,4171,NA,0.24,NA,NA,NA,19.2,13.3,13.3,0,7.9,19.45,"12.8, sticky",,
2/23/2011,JUMO,165,NA,NA,0.26,NA,NA,NA,30.3,12.1,12,-0.1,25.7,31.12,10,,
2/23/2011,PIED,166,NA,NA,0.26,NA,NA,NA,29.5,14.9,13.9,-1,6.5,29.71,13.8,,
2/23/2011,PIED,167,NA,NA,0.32,NA,NA,NA,9,4.1,4.1,0,19.5,9.62,3.6,,
2/23/2011,PIED,168,NA,NA,0.25,NA,NA,NA,26.6,16.2,16.2,0,9.4,26.9,2.7,,
2/23/2011,JUMO,169,NA,NA,0.18,NA,NA,NA,26.8,13.3,12.9,-0.4,24.3,27.57,12.9,,
2/23/2011,JUMO,170,NA,NA,0.36,NA,NA,NA,26.4,4.5,4.7,0.2,18.5,26.99,4.5,,
2/23/2011,JUMO,171,NA,NA,0.1,NA,NA,NA,27.6,7.2,7.5,0.3,0.3,27.61,7.3,,
2/23/2011,PIED,172,NA,NA,0.3,NA,NA,NA,25.5,16.6,16.8,0.2,7.4,25.74,3.2,,
2/23/2011,PIED,173,NA,NA,0.24,NA,NA,NA,6.1,5.2,5.6,0.4,18.3,6.68,5.3,,
2/23/2011,JUMO,174,NA,NA,0.22,NA,NA,NA,14.7,18.8,18.9,0.1,11.5,15.02,2.8,,
